file,line,snippet
supabase/functions/tt-auto-dispatch/index.ts,536,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-auto-dispatch/index.ts,635,"await supabase.from(""tt_dispatch_requests"").insert({"
supabase/functions/tt-auto-dispatch/index.ts,651,".update({ status: ""needs_dispatch"" })"
supabase/functions/tt-auto-dispatch/index.ts,676,.insert({
supabase/functions/tt-auto-dispatch/index.ts,706,.update({
supabase/functions/tt-auto-dispatch/index.ts,713,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,209,".insert({ booking_id: booking.id, partner_id: partner.id, status: ""pending"" })"
supabase/functions/tt-booking-fulfillment/index.ts,229,"await supabase.from(""tt_booking_events"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,236,".update({ status: ""awaiting_partner"", updated_at: new Date().toISOString() })"
supabase/functions/tt-booking-fulfillment/index.ts,290,"await supabase.from(""tt_broadcast_quotes"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,312,"await supabase.from(""tt_booking_events"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,325,".update({ status: ""dispatched"", updated_at: new Date().toISOString() })"
supabase/functions/tt-booking-fulfillment/index.ts,336,"await supabase.from(""tt_broadcast_quotes"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,358,"await supabase.from(""tt_booking_events"").insert({"
supabase/functions/tt-booking-fulfillment/index.ts,365,".update({ status: ""dispatched"", updated_at: new Date().toISOString() })"
supabase/functions/tt-finalize-accept/index.ts,109,await supabase.from('tt_bookings').update({
supabase/functions/tt-finalize-accept/index.ts,112,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,131,await supabase.from('tt_bookings').update({
supabase/functions/tt-finalize-accept/index.ts,136,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,145,await supabase.from('tt_bookings').update({
supabase/functions/tt-finalize-accept/index.ts,148,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,192,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,223,".update({ status: 'sent', accepted_partner_id: null, accepted_partner_name: null, accepted_at: null })"
supabase/functions/tt-finalize-accept/index.ts,226,"await supabase.from('tt_partner_assets').update({ is_available: true }).eq('id', partner.id)"
supabase/functions/tt-finalize-accept/index.ts,251,.update({ status: 'needs_review' })
supabase/functions/tt-finalize-accept/index.ts,254,.update({ status: 'accepted_meeting_point_pending' })
supabase/functions/tt-finalize-accept/index.ts,256,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,270,.update({ status: 'accepted_meeting_point_pending' })
supabase/functions/tt-finalize-accept/index.ts,272,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,350,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-finalize-accept/index.ts,411,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-partner-response/index.ts,149,.update({ notified_taken_at: new Date().toISOString() })
supabase/functions/tt-partner-response/index.ts,192,.update({
supabase/functions/tt-partner-response/index.ts,202,.update({
supabase/functions/tt-partner-response/index.ts,244,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-partner-response/index.ts,279,.update({
supabase/functions/tt-partner-response/index.ts,288,.update({ status: 'needs_dispatch' })
supabase/functions/tt-release-expired-auths/index.ts,91,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-release-expired-auths/index.ts,98,"await supabase.from(""tt_bookings"").update({"
supabase/functions/tt-release-expired-auths/index.ts,103,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-release-expired-auths/index.ts,136,"await supabase.from(""tt_bookings"").update({"
supabase/functions/tt-release-expired-auths/index.ts,141,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-release-expired-auths/index.ts,173,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-smart-dispatch/index.ts,54,await supabase.from('tt_dispatch_requests').insert({
supabase/functions/tt-smart-dispatch/index.ts,70,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-smart-dispatch/index.ts,119,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-smart-dispatch/index.ts,269,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-smart-dispatch/index.ts,298,.insert({
supabase/functions/tt-smart-dispatch/index.ts,440,"await supabase.from('tt_bookings').update({ status: 'dispatched' }).eq('id', booking.id)"
supabase/functions/tt-smart-dispatch/index.ts,665,".insert({ ...baseRow, status: 'needs_review', matched_partners: [], auto_matched: false })"
supabase/functions/tt-smart-dispatch/index.ts,667,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-smart-dispatch/index.ts,702,"await supabase.from('tt_bookings').update({ status: 'dispatched' }).eq('id', booking.id)"
supabase/functions/tt-smart-dispatch/index.ts,796,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-smart-dispatch/index.ts,820,await supabase.from('tt_dispatch_requests').insert({
supabase/functions/tt-smart-dispatch/index.ts,865,.insert({
supabase/functions/tt-smart-dispatch/index.ts,943,"await supabase.from('tt_bookings').update({ status: 'dispatched' }).eq('id', booking.id)"
supabase/functions/tt-update-booking-status/index.ts,37,"await supabase.from('tt_bookings').update(updateData).eq('id', booking_id);"
supabase/functions/tt-update-booking-status/index.ts,57,"await supabase.from('tt_dispatches').update(dispatchUpdate).eq('booking_id', booking_id);"
supabase/functions/tt-update-booking-status/index.ts,64,"await supabase.from('tt_drivers').update({ status: 'available' }).eq('id', booking.driver_id);"
supabase/functions/tt-update-booking-status/index.ts,73,await supabase.from('tt_notifications_log').insert({
supabase/functions/twilio-bridge-fallback/index.ts,64,"await supabase.from(""outbound_call_queue"").update(update).eq(""id"", queue_item_id);"
supabase/functions/twilio-bridge-fallback/index.ts,71,.update({
supabase/functions/twilio-bridge-to-bland/index.ts,87,.update({
supabase/functions/twilio-bridge-to-bland/index.ts,190,.update({
supabase/functions/twilio-bridge-to-bland/index.ts,235,.update({
supabase/functions/twilio-call-events/index.ts,133,".update({ ...updatePayload, call_sid: callSid })"
supabase/functions/twilio-call-events/index.ts,144,"await supabase.from(""live_calls"").insert({"
supabase/functions/twilio-call-events/index.ts,167,".update({ status: callStatus === ""completed"" ? ""completed"" : ""failed"" })"
supabase/functions/twilio-call-status/signature_test.ts,32,"Deno.env.delete(""DIALER_SKIP_TWILIO_VERIFY"");"
supabase/functions/twilio-campaign-confirm/index.ts,74,"await supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-campaign-confirm/index.ts,86,.update({
supabase/functions/twilio-campaign-confirm/index.ts,116,.update({
supabase/functions/twilio-campaign-confirm/index.ts,161,.update({
supabase/functions/twilio-campaign-twiml/index.ts,82,".update({ status: ""intro_playing"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-campaign-twiml/index.ts,102,.update({
supabase/functions/twilio-campaign-twiml/index.ts,150,".update({ status: ""awaiting_input"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-gather-webhook/index.ts,113,.insert({
supabase/functions/twilio-gather-webhook/index.ts,134,.insert({
supabase/functions/twilio-gather-webhook/index.ts,146,.update({
supabase/functions/twilio-human-call-complete/index.ts,38,"await supabase.from(""human_agent_line_status"").upsert({"
supabase/functions/twilio-human-call-complete/index.ts,50,"await supabase.from(""outbound_call_queue"").update({"
supabase/functions/twilio-human-call-complete/index.ts,58,".update({ status: ""connected"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-human-call-complete/index.ts,79,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-human-queue-hold/index.ts,41,".update({ status: ""abandoned"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-human-queue-hold/index.ts,45,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-human-queue-hold/index.ts,68,"await supabase.from(""human_agent_line_status"").upsert({"
supabase/functions/twilio-human-queue-hold/index.ts,79,".update({ status: ""connecting"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-human-queue-hold/index.ts,84,"supabase.from(""outbound_call_queue"").update({"
supabase/functions/twilio-inbound-call/index.ts,120,"supabase.from(""dc_call_logs"").insert({"
supabase/functions/twilio-manual-call/index.ts,77,.update({
supabase/functions/twilio-manual-call/index.ts,189,.update({
supabase/functions/twilio-manual-call/index.ts,197,"await supabase.from(""call_recordings"").upsert("
supabase/functions/twilio-outbound-call/index.ts,208,.update({
supabase/functions/twilio-outbound-call/index.ts,235,.update({
supabase/functions/twilio-recording-callback/index.ts,72,".update({ status: ""completed"", updated_at: new Date().toISOString() })"
supabase/functions/twilio-recording-callback/index.ts,132,"await supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-recording-callback/index.ts,143,.update({ has_transcript: true })
supabase/functions/twilio-sms-status/index.ts,245,"await supabase.from(""store_contacts"").update(verifPatch).eq(""id"", verifContact.id);"
supabase/functions/twilio-transfer-choice-webhook/index.ts,51,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,70,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,77,"supabase.from(""outbound_call_queue"").update({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,119,"await supabase.from(""human_agent_line_status"").upsert({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,129,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,135,"supabase.from(""outbound_call_queue"").update({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,167,"await supabase.from(""human_agent_call_queue"").insert({"
supabase/functions/twilio-transfer-choice-webhook/index.ts,176,"supabase.from(""live_call_transcripts"").insert({"
supabase/functions/uben-sync-donation/index.ts,156,.update({
supabase/functions/ut-ai-business-builder/index.ts,101,"await supabase.from(""ut_ai_ingestion_jobs"").update({"
supabase/functions/ut-ai-business-builder/index.ts,128,"await supabase.from(""ut_ai_extracted_data"").insert(extractedRows);"
supabase/functions/ut-ai-business-builder/index.ts,154,"const { data: menu } = await supabase.from(""ut_partner_menus"").insert({"
supabase/functions/ut-ai-business-builder/index.ts,161,"await supabase.from(""ut_ai_extracted_data"").update({ status: ""applied"", applied_to_id: menu.id, applied_to_table: ""ut_pa"
supabase/functions/ut-ai-business-builder/index.ts,171,"const { data: mi } = await supabase.from(""ut_partner_menu_items"").insert({"
supabase/functions/ut-ai-business-builder/index.ts,177,"await supabase.from(""ut_ai_extracted_data"").update({ status: ""applied"", applied_to_id: mi.id, applied_to_table: ""ut_part"
supabase/functions/ut-ai-business-builder/index.ts,186,"const { data: pkg } = await supabase.from(""ut_partner_service_packages"").insert({"
supabase/functions/ut-ai-business-builder/index.ts,192,"await supabase.from(""ut_ai_extracted_data"").update({ status: ""applied"", applied_to_id: pkg.id, applied_to_table: ""ut_par"
supabase/functions/ut-ai-business-builder/index.ts,262,"const { data: saved } = await supabase.from(""ut_ai_generated_listings"").insert({"
supabase/functions/ut-ai-business-builder/index.ts,351,"await supabase.from(""ut_ai_suggestions"").update({ status: ""dismissed"" }).eq(""partner_id"", partner_id).eq(""status"", ""acti"
supabase/functions/ut-ai-business-builder/index.ts,358,"await supabase.from(""ut_ai_suggestions"").insert(rows);"
supabase/functions/ut-ai-business-builder/index.ts,433,"const { data: synthJob } = await supabase.from(""ut_ai_ingestion_jobs"").insert({"
supabase/functions/ut-ai-business-builder/index.ts,439,"await supabase.from(""ut_ai_extracted_data"").insert(rows);"
supabase/functions/ut-ambassador-finder/index.ts,76,.update({
supabase/functions/ut-create-checkout/index.ts,110,.update({
supabase/functions/ut-get-ambassador-leaderboard/index.ts,16,"await supabase.from(""dynasty_os_api_logs"").insert({ endpoint: ""get-ambassador-leaderboard"", method: ""GET"" });"
